Date;Pays;Infections;Deces;Guerisons;TauxDeces;TauxGuerison;TauxInfection
17/03/2020;Danemark;977;4;1;0.41;0.10;99.49
17/03/2020;Allemagne;9257;24;67;0.26;0.72;99.02
17/03/2020;République Tchèque;396;0;3;0.00;0.76;99.24
17/03/2020;Chypre;46;0;0;0.00;0.00;100.00
17/03/2020;Cuba;5;0;0;0.00;0.00;100.00
17/03/2020;Costa Rica;41;0;0;0.00;0.00;100.00
17/03/2020;Colombie;65;0;1;0.00;1.54;98.46
17/03/2020;Chine;80884;3226;68700;3.99;84.94;11.08
17/03/2020;Cameroun;10;0;0;0.00;0.00;100.00
17/03/2020;Chili;201;0;0;0.00;0.00;100.00
17/03/2020;Côte d'Ivoire;5;0;1;0.00;20.00;80.00
17/03/2020;Suisse;2700;27;4;1.00;0.15;98.85
17/03/2020;Congo (Brazzaville);1;0;0;0.00;0.00;100.00
17/03/2020;République Centrafricaine;1;0;0;0.00;0.00;100.00
17/03/2020;Rép. Dém. du Congo;3;0;0;0.00;0.00;100.00
17/03/2020;Canada;478;5;9;1.05;1.88;97.07
17/03/2020;Bélarus;36;0;3;0.00;8.33;91.67
17/03/2020;Bhoutan;1;0;0;0.00;0.00;100.00
17/03/2020;Brésil;321;1;2;0.31;0.62;99.07
17/03/2020;Bahamas;1;0;0;0.00;0.00;100.00
17/03/2020;Bolivie;11;0;0;0.00;0.00;100.00
17/03/2020;Brunéi Darussalam;56;0;0;0.00;0.00;100.00
17/03/2020;Saint Barthélemy;3;0;0;0.00;0.00;100.00
17/03/2020;Bénin;1;0;0;0.00;0.00;100.00
17/03/2020;Bahreïn;228;1;81;0.44;35.53;64.04
17/03/2020;Bulgarie;67;2;0;2.99;0.00;97.01
17/03/2020;Burkina Faso;15;0;0;0.00;0.00;100.00
17/03/2020;Belgique;1243;10;1;0.80;0.08;99.12
17/03/2020;Bangladesh;10;0;3;0.00;30.00;70.00
17/03/2020;Barbade;2;0;0;0.00;0.00;100.00
17/03/2020;Azerbaïdjan;28;1;6;3.57;21.43;75.00
17/03/2020;Aruba;3;0;0;0.00;0.00;100.00
17/03/2020;Bosnie-Herzégovine;26;0;2;0.00;7.69;92.31
17/03/2020;Australie;452;5;23;1.11;5.09;93.81
17/03/2020;Autriche;1332;3;1;0.23;0.08;99.70
17/03/2020;Argentine;68;2;3;2.94;4.41;92.65
17/03/2020;Arménie;78;0;1;0.00;1.28;98.72
17/03/2020;Albanie;55;1;0;1.82;0.00;98.18
17/03/2020;Antigua-et-Barbuda;1;0;0;0.00;0.00;100.00
17/03/2020;Afghanistan;22;0;1;0.00;4.55;95.45
17/03/2020;Andorre;39;0;1;0.00;2.56;97.44
17/03/2020;Émirats Arabes Unis;98;0;23;0.00;23.47;76.53
16/03/2020;Émirats Arabes Unis;98;0;23;0.00;23.47;76.53
16/03/2020;Andorre;2;0;1;0.00;50.00;50.00
16/03/2020;Afghanistan;21;0;1;0.00;4.76;95.24
16/03/2020;Antigua-et-Barbuda;1;0;0;0.00;0.00;100.00
16/03/2020;Albanie;51;1;0;1.96;0.00;98.04
16/03/2020;Arménie;52;0;0;0.00;0.00;100.00
16/03/2020;Argentine;56;2;1;3.57;1.79;94.64
16/03/2020;Autriche;1018;3;6;0.29;0.59;99.12
16/03/2020;Australie;377;3;23;0.80;6.10;93.10
16/03/2020;Bosnie-Herzégovine;25;0;0;0.00;0.00;100.00
16/03/2020;Aruba;2;0;0;0.00;0.00;100.00
16/03/2020;Azerbaïdjan;15;1;6;6.67;40.00;53.33
16/03/2020;Bangladesh;8;0;2;0.00;25.00;75.00
16/03/2020;Belgique;1058;5;1;0.47;0.09;99.43
16/03/2020;Burkina Faso;15;0;0;0.00;0.00;100.00
16/03/2020;Bulgarie;52;2;0;3.85;0.00;96.15
16/03/2020;Bahreïn;214;1;77;0.47;35.98;63.55
16/03/2020;Bénin;1;0;0;0.00;0.00;100.00
16/03/2020;Saint Barthélemy;3;0;0;0.00;0.00;100.00
16/03/2020;Brunéi Darussalam;54;0;0;0.00;0.00;100.00
16/03/2020;Bolivie;11;0;0;0.00;0.00;100.00
16/03/2020;Bahamas;1;0;0;0.00;0.00;100.00
16/03/2020;Brésil;200;0;1;0.00;0.50;99.50
16/03/2020;Bhoutan;1;0;0;0.00;0.00;100.00
16/03/2020;Bélarus;36;0;3;0.00;8.33;91.67
16/03/2020;Canada;415;4;9;0.96;2.17;96.87
16/03/2020;Rép. Dém. du Congo;3;0;0;0.00;0.00;100.00
16/03/2020;République Centrafricaine;1;0;0;0.00;0.00;100.00
16/03/2020;Congo (Brazzaville);1;0;0;0.00;0.00;100.00
16/03/2020;Suisse;2300;20;4;0.87;0.17;98.96
16/03/2020;Côte d'Ivoire;1;0;0;0.00;0.00;100.00
16/03/2020;Chili;155;0;0;0.00;0.00;100.00
16/03/2020;Cameroun;4;0;0;0.00;0.00;100.00
16/03/2020;Colombie;54;0;0;0.00;0.00;100.00
16/03/2020;Chine;80867;3213;67816;3.97;83.86;12.17
16/03/2020;Costa Rica;35;0;0;0.00;0.00;100.00
16/03/2020;Cuba;4;0;0;0.00;0.00;100.00
16/03/2020;Chypre;33;0;0;0.00;0.00;100.00
16/03/2020;République Tchèque;298;0;3;0.00;1.01;98.99
16/03/2020;Allemagne;7272;17;67;0.23;0.92;98.84
16/03/2020;Danemark;914;3;1;0.33;0.11;99.56
16/03/2020;République Dominicaine;11;0;0;0.00;0.00;100.00
16/03/2020;Algérie;54;4;12;7.41;22.22;70.37
16/03/2020;Estonie;205;0;1;0.00;0.49;99.51
16/03/2020;Équateur;37;2;0;5.41;0.00;94.59
16/03/2020;Égypte;150;2;27;1.33;18.00;80.67
16/03/2020;Espagne;9942;342;530;3.44;5.33;91.23
16/03/2020;Finlande;277;0;10;0.00;3.61;96.39
16/03/2020;Éthiopie;5;0;0;0.00;0.00;100.00
16/03/2020;Îles Féroé;18;0;0;0.00;0.00;100.00
16/03/2020;Gabon;1;0;0;0.00;0.00;100.00
16/03/2020;France;6645;148;12;2.23;0.18;97.59
16/03/2020;Royaume-Uni;1550;56;20;3.61;1.29;95.10
16/03/2020;Guyane Française;11;0;0;0.00;0.00;100.00
16/03/2020;Géorgie;33;0;1;0.00;3.03;96.97
16/03/2020;Guernsey;1;0;0;0.00;0.00;100.00
16/03/2020;Ghana;6;0;0;0.00;0.00;100.00
16/03/2020;Gibraltar;1;0;1;0.00;100.00;0.00
16/03/2020;Groenland;1;0;0;0.00;0.00;100.00
16/03/2020;Guinée;1;0;0;0.00;0.00;100.00
16/03/2020;Grèce;331;4;8;1.21;2.42;96.37
16/03/2020;Guinée Équatoriale;1;0;0;0.00;0.00;100.00
16/03/2020;Guadeloupe;6;0;0;0.00;0.00;100.00
16/03/2020;Guam;3;0;0;0.00;0.00;100.00
16/03/2020;Guatemala;2;1;0;50.00;0.00;50.00
16/03/2020;Guyana;4;1;0;25.00;0.00;75.00
16/03/2020;Hong-Kong;155;4;84;2.58;54.19;43.23
16/03/2020;Croatie;57;0;2;0.00;3.51;96.49
16/03/2020;Honduras;6;0;0;0.00;0.00;100.00
16/03/2020;Hongrie;39;1;1;2.56;2.56;94.87
16/03/2020;Indonésie;134;5;8;3.73;5.97;90.30
16/03/2020;Irlande;169;2;0;1.18;0.00;98.82
16/03/2020;Inde;119;2;13;1.68;10.92;87.39
16/03/2020;Israël;255;0;4;0.00;1.57;98.43
16/03/2020;Iran;14991;853;4590;5.69;30.62;63.69
16/03/2020;Iraq;124;10;26;8.06;20.97;70.97
16/03/2020;Islande;180;0;0;0.00;0.00;100.00
16/03/2020;Italie;27980;2158;2749;7.71;9.82;82.46
16/03/2020;Jersey;2;0;0;0.00;0.00;100.00
16/03/2020;Jamaïque;10;0;2;0.00;20.00;80.00
16/03/2020;Jordanie;17;0;1;0.00;5.88;94.12
16/03/2020;Japon;825;27;144;3.27;17.45;79.27
16/03/2020;Kenya;3;0;0;0.00;0.00;100.00
16/03/2020;Cambodge;7;0;1;0.00;14.29;85.71
16/03/2020;Corée du Sud;8236;75;1137;0.91;13.81;85.28
16/03/2020;Kazakhstan;10;0;0;0.00;0.00;100.00
16/03/2020;Koweït;123;0;9;0.00;7.32;92.68
16/03/2020;Liban;99;3;1;3.03;1.01;95.96
16/03/2020;Sainte-Lucie;2;0;0;0.00;0.00;100.00
16/03/2020;Sri Lanka;28;0;1;0.00;3.57;96.43
16/03/2020;Liechtenstein;4;0;0;0.00;0.00;100.00
16/03/2020;Libéria;1;0;0;0.00;0.00;100.00
16/03/2020;Lituanie;17;0;1;0.00;5.88;94.12
16/03/2020;Luxembourg;77;1;0;1.30;0.00;98.70
16/03/2020;Lettonie;34;0;1;0.00;2.94;97.06
16/03/2020;Maroc;29;1;1;3.45;3.45;93.10
16/03/2020;Monaco;7;0;0;0.00;0.00;100.00
16/03/2020;Moldavie;23;0;0;0.00;0.00;100.00
16/03/2020;Saint Martin;2;0;0;0.00;0.00;100.00
16/03/2020;Macédoine;18;0;1;0.00;5.56;94.44
16/03/2020;Macao;11;0;10;0.00;90.91;9.09
16/03/2020;Mongolie;1;0;0;0.00;0.00;100.00
16/03/2020;Martinique;15;1;0;6.67;0.00;93.33
16/03/2020;Mauritanie;1;0;0;0.00;0.00;100.00
16/03/2020;Malte;30;0;2;0.00;6.67;93.33
16/03/2020;Maldives;13;0;0;0.00;0.00;100.00
16/03/2020;Mexique;53;0;4;0.00;7.55;92.45
16/03/2020;Malaisie;566;0;42;0.00;7.42;92.58
16/03/2020;Namibie;2;0;0;0.00;0.00;100.00
16/03/2020;Nigéria;2;0;0;0.00;0.00;100.00
16/03/2020;Norvège;1333;3;1;0.23;0.08;99.70
16/03/2020;Pays-Bas;1414;24;2;1.70;0.14;98.16
16/03/2020;Népal;1;0;1;0.00;100.00;0.00
16/03/2020;Nouvelle-Zélande;8;0;0;0.00;0.00;100.00
16/03/2020;Oman;22;0;9;0.00;40.91;59.09
16/03/2020;Panama;55;1;0;1.82;0.00;98.18
16/03/2020;Pérou;86;0;0;0.00;0.00;100.00
16/03/2020;Philippines;142;12;2;8.45;1.41;90.14
16/03/2020;Pologne;177;4;13;2.26;7.34;90.40
16/03/2020;Pakistan;136;0;2;0.00;1.47;98.53
16/03/2020;Palestine;0;0;0;0.00;0.00;0.00
16/03/2020;Porto Rico;3;0;0;0.00;0.00;100.00
16/03/2020;Portugal;331;0;3;0.00;0.91;99.09
16/03/2020;Paraguay;8;0;0;0.00;0.00;100.00
16/03/2020;Qatar;439;0;4;0.00;0.91;99.09
16/03/2020;Réunion;9;0;0;0.00;0.00;100.00
16/03/2020;Serbie;55;0;1;0.00;1.82;98.18
16/03/2020;Roumanie;158;0;9;0.00;5.70;94.30
16/03/2020;Fédération de Russie;90;0;8;0.00;8.89;91.11
16/03/2020;Rwanda;5;0;0;0.00;0.00;100.00
16/03/2020;Arabie Saoudite;118;0;2;0.00;1.69;98.31
16/03/2020;Seychelles;3;0;0;0.00;0.00;100.00
16/03/2020;Soudan;1;1;0;100.00;0.00;0.00
16/03/2020;Suède;1103;6;1;0.54;0.09;99.37
16/03/2020;Singapour;243;0;109;0.00;44.86;55.14
16/03/2020;Slovénie;253;1;0;0.40;0.00;99.60
16/03/2020;Slovaquie;63;0;0;0.00;0.00;100.00
16/03/2020;Sénégal;24;0;2;0.00;8.33;91.67
16/03/2020;Saint-Marin;109;7;4;6.42;3.67;89.91
16/03/2020;Somalie;1;0;0;0.00;0.00;100.00
16/03/2020;Suriname;1;0;0;0.00;0.00;100.00
16/03/2020;Eswatini;1;0;0;0.00;0.00;100.00
16/03/2020;Togo;1;0;0;0.00;0.00;100.00
16/03/2020;Thaïlande;147;1;35;0.68;23.81;75.51
16/03/2020;Tunisie;20;0;0;0.00;0.00;100.00
16/03/2020;Turquie;18;0;0;0.00;0.00;100.00
16/03/2020;Trinité-et-Tobago;4;0;0;0.00;0.00;100.00
16/03/2020;Tanzanie;1;0;0;0.00;0.00;100.00
16/03/2020;Taïwan;67;1;20;1.49;29.85;68.66
16/03/2020;Ukraine;7;1;0;14.29;0.00;85.71
16/03/2020;Uruguay;8;0;0;0.00;0.00;100.00
16/03/2020;États-Unis;4632;85;17;1.84;0.37;97.80
16/03/2020;Ouzbékistan;6;0;0;0.00;0.00;100.00
16/03/2020;Vatican;1;0;0;0.00;0.00;100.00
16/03/2020;St-Vincent / Grenadines;1;0;0;0.00;0.00;100.00
16/03/2020;Venezuela;17;0;0;0.00;0.00;100.00
16/03/2020;Viet Nam;61;0;16;0.00;26.23;73.77
16/03/2020;Kosovo;2;0;0;0.00;0.00;100.00
16/03/2020;Mayotte;1;0;0;0.00;0.00;100.00
16/03/2020;Autres;696;7;325;1.01;46.70;52.30
16/03/2020;Afrique du Sud;62;0;0;0.00;0.00;100.00
15/03/2020;Afrique du Sud;51;0;0;0.00;0.00;100.00
15/03/2020;Autres;696;7;325;1.01;46.70;52.30
15/03/2020;Kosovo;2;0;0;0.00;0.00;100.00
15/03/2020;Viet Nam;56;0;16;0.00;28.57;71.43
15/03/2020;Venezuela;10;0;0;0.00;0.00;100.00
15/03/2020;St-Vincent / Grenadines;1;0;0;0.00;0.00;100.00
15/03/2020;Vatican;1;0;0;0.00;0.00;100.00
15/03/2020;Ouzbékistan;1;0;0;0.00;0.00;100.00
15/03/2020;États-Unis;3499;63;12;1.80;0.34;97.86
15/03/2020;Uruguay;4;0;0;0.00;0.00;100.00
15/03/2020;Ukraine;3;1;0;33.33;0.00;66.67
15/03/2020;Taïwan;59;1;20;1.69;33.90;64.41
15/03/2020;Trinité-et-Tobago;2;0;0;0.00;0.00;100.00
15/03/2020;Turquie;6;0;0;0.00;0.00;100.00
15/03/2020;Tunisie;18;0;0;0.00;0.00;100.00
15/03/2020;Thaïlande;114;1;35;0.88;30.70;68.42
15/03/2020;Togo;1;0;0;0.00;0.00;100.00
15/03/2020;Eswatini;1;0;0;0.00;0.00;100.00
15/03/2020;Suriname;1;0;0;0.00;0.00;100.00
15/03/2020;Saint-Marin;101;5;4;4.95;3.96;91.09
15/03/2020;Sénégal;24;0;1;0.00;4.17;95.83
15/03/2020;Slovaquie;54;0;0;0.00;0.00;100.00
15/03/2020;Slovénie;219;1;0;0.46;0.00;99.54
15/03/2020;Singapour;226;0;105;0.00;46.46;53.54
15/03/2020;Suède;1022;3;1;0.29;0.10;99.61
15/03/2020;Soudan;1;1;0;100.00;0.00;0.00
15/03/2020;Seychelles;2;0;0;0.00;0.00;100.00
15/03/2020;Arabie Saoudite;103;0;1;0.00;0.97;99.03
15/03/2020;Rwanda;1;0;0;0.00;0.00;100.00
15/03/2020;Fédération de Russie;63;0;8;0.00;12.70;87.30
15/03/2020;Roumanie;131;0;9;0.00;6.87;93.13
15/03/2020;Serbie;48;0;0;0.00;0.00;100.00
15/03/2020;Réunion;7;0;0;0.00;0.00;100.00
15/03/2020;Qatar;401;0;4;0.00;1.00;99.00
15/03/2020;Paraguay;6;0;0;0.00;0.00;100.00
15/03/2020;Portugal;245;0;2;0.00;0.82;99.18
15/03/2020;Palestine;0;0;0;0.00;0.00;0.00
15/03/2020;Pakistan;53;0;2;0.00;3.77;96.23
15/03/2020;Pologne;119;3;0;2.52;0.00;97.48
15/03/2020;Philippines;140;11;2;7.86;1.43;90.71
15/03/2020;Pérou;43;0;0;0.00;0.00;100.00
15/03/2020;Panama;43;1;0;2.33;0.00;97.67
15/03/2020;Oman;22;0;9;0.00;40.91;59.09
15/03/2020;Nouvelle-Zélande;8;0;0;0.00;0.00;100.00
15/03/2020;Népal;1;0;1;0.00;100.00;0.00
15/03/2020;Pays-Bas;1135;20;2;1.76;0.18;98.06
15/03/2020;Norvège;1221;3;1;0.25;0.08;99.67
15/03/2020;Nigéria;2;0;0;0.00;0.00;100.00
15/03/2020;Namibie;2;0;0;0.00;0.00;100.00
15/03/2020;Malaisie;428;0;42;0.00;9.81;90.19
15/03/2020;Mexique;41;0;4;0.00;9.76;90.24
15/03/2020;Maldives;13;0;0;0.00;0.00;100.00
15/03/2020;Malte;21;0;1;0.00;4.76;95.24
15/03/2020;Mauritanie;1;0;0;0.00;0.00;100.00
15/03/2020;Martinique;9;0;0;0.00;0.00;100.00
15/03/2020;Mongolie;1;0;0;0.00;0.00;100.00
15/03/2020;Macao;10;0;10;0.00;100.00;0.00
15/03/2020;Macédoine;14;0;1;0.00;7.14;92.86
15/03/2020;Saint Martin;2;0;0;0.00;0.00;100.00
15/03/2020;Moldavie;23;0;0;0.00;0.00;100.00
15/03/2020;Monaco;2;0;0;0.00;0.00;100.00
15/03/2020;Maroc;28;1;1;3.57;3.57;92.86
15/03/2020;Lettonie;30;0;1;0.00;3.33;96.67
15/03/2020;Luxembourg;59;1;0;1.69;0.00;98.31
15/03/2020;Lituanie;12;0;1;0.00;8.33;91.67
15/03/2020;Liechtenstein;4;0;0;0.00;0.00;100.00
15/03/2020;Sri Lanka;18;0;1;0.00;5.56;94.44
15/03/2020;Sainte-Lucie;2;0;0;0.00;0.00;100.00
15/03/2020;Liban;110;3;1;2.73;0.91;96.36
15/03/2020;Koweït;112;0;5;0.00;4.46;95.54
15/03/2020;Kazakhstan;9;0;0;0.00;0.00;100.00
15/03/2020;Îles Caïmanes;1;0;0;0.00;0.00;100.00
15/03/2020;Corée du Sud;8162;75;510;0.92;6.25;92.83
15/03/2020;Cambodge;7;0;1;0.00;14.29;85.71
15/03/2020;Kenya;3;0;0;0.00;0.00;100.00
15/03/2020;Japon;839;22;118;2.62;14.06;83.31
15/03/2020;Jordanie;8;0;1;0.00;12.50;87.50
15/03/2020;Jamaïque;10;0;0;0.00;0.00;100.00
15/03/2020;Jersey;2;0;0;0.00;0.00;100.00
15/03/2020;Italie;24747;1809;2335;7.31;9.44;83.25
15/03/2020;Islande;171;5;8;2.92;4.68;92.40
15/03/2020;Iraq;116;10;26;8.62;22.41;68.97
15/03/2020;Iran;13938;724;4590;5.19;32.93;61.87
15/03/2020;Israël;251;0;4;0.00;1.59;98.41
15/03/2020;Inde;113;2;13;1.77;11.50;86.73
15/03/2020;Irlande;129;2;0;1.55;0.00;98.45
15/03/2020;Indonésie;117;5;8;4.27;6.84;88.89
15/03/2020;Hongrie;32;1;1;3.13;3.13;93.75
15/03/2020;Honduras;3;0;0;0.00;0.00;100.00
15/03/2020;Croatie;49;0;1;0.00;2.04;97.96
15/03/2020;Hong-Kong;145;4;81;2.76;55.86;41.38
15/03/2020;Guyana;4;1;0;25.00;0.00;75.00
15/03/2020;Guatemala;1;0;0;0.00;0.00;100.00
15/03/2020;Guadeloupe;3;0;0;0.00;0.00;100.00
15/03/2020;Guinée Équatoriale;1;0;0;0.00;0.00;100.00
15/03/2020;Grèce;331;4;8;1.21;2.42;96.37
15/03/2020;Guinée;1;0;0;0.00;0.00;100.00
15/03/2020;Gibraltar;1;0;1;0.00;100.00;0.00
15/03/2020;Ghana;6;0;0;0.00;0.00;100.00
15/03/2020;Guernsey;1;0;0;0.00;0.00;100.00
15/03/2020;Géorgie;33;0;0;0.00;0.00;100.00
15/03/2020;Royaume-Uni;1372;35;18;2.55;1.31;96.14
15/03/2020;France;5423;127;12;2.34;0.22;97.44
15/03/2020;Gabon;1;0;0;0.00;0.00;100.00
15/03/2020;Îles Féroé;11;0;0;0.00;0.00;100.00
15/03/2020;Éthiopie;1;0;0;0.00;0.00;100.00
15/03/2020;Finlande;244;0;10;0.00;4.10;95.90
15/03/2020;Espagne;7798;289;517;3.71;6.63;89.66
15/03/2020;Égypte;110;2;21;1.82;19.09;79.09
15/03/2020;Équateur;28;2;0;7.14;0.00;92.86
15/03/2020;Estonie;171;0;1;0.00;0.58;99.42
15/03/2020;Algérie;48;4;12;8.33;25.00;66.67
15/03/2020;République Dominicaine;11;0;0;0.00;0.00;100.00
15/03/2020;Danemark;864;2;1;0.23;0.12;99.65
15/03/2020;Allemagne;5795;11;46;0.19;0.79;99.02
15/03/2020;République Tchèque;253;0;0;0.00;0.00;100.00
15/03/2020;Curaçao;1;0;0;0.00;0.00;100.00
15/03/2020;Chypre;26;0;0;0.00;0.00;100.00
15/03/2020;Cuba;4;0;0;0.00;0.00;100.00
15/03/2020;Costa Rica;27;0;0;0.00;0.00;100.00
15/03/2020;Chine;80848;3199;66926;3.96;82.78;13.26
15/03/2020;Colombie;34;0;0;0.00;0.00;100.00
15/03/2020;Cameroun;2;0;0;0.00;0.00;100.00
15/03/2020;Chili;74;0;0;0.00;0.00;100.00
15/03/2020;Côte d'Ivoire;1;0;0;0.00;0.00;100.00
15/03/2020;Suisse;2200;14;4;0.64;0.18;99.18
15/03/2020;Congo (Brazzaville);1;0;0;0.00;0.00;100.00
15/03/2020;République Centrafricaine;1;0;0;0.00;0.00;100.00
15/03/2020;Rép. Dém. du Congo;2;0;0;0.00;0.00;100.00
15/03/2020;Canada;250;1;8;0.40;3.20;96.40
15/03/2020;Bélarus;27;0;3;0.00;11.11;88.89
15/03/2020;Bhoutan;1;0;0;0.00;0.00;100.00
15/03/2020;Brésil;162;0;0;0.00;0.00;100.00
15/03/2020;Bolivie;10;0;0;0.00;0.00;100.00
15/03/2020;Brunéi Darussalam;50;0;0;0.00;0.00;100.00
15/03/2020;Saint Barthélemy;1;0;0;0.00;0.00;100.00
15/03/2020;Bahreïn;214;0;60;0.00;28.04;71.96
15/03/2020;Bulgarie;51;2;0;3.92;0.00;96.08
15/03/2020;Burkina Faso;3;0;0;0.00;0.00;100.00
15/03/2020;Belgique;886;4;1;0.45;0.11;99.44
15/03/2020;Bangladesh;5;0;0;0.00;0.00;100.00
15/03/2020;Azerbaïdjan;23;1;6;4.35;26.09;69.57
15/03/2020;Aruba;2;0;0;0.00;0.00;100.00
15/03/2020;Bosnie-Herzégovine;24;0;0;0.00;0.00;100.00
15/03/2020;Australie;297;3;23;1.01;7.74;91.25
15/03/2020;Argentine;45;2;1;4.44;2.22;93.33
15/03/2020;Autriche;860;1;6;0.12;0.70;99.19
15/03/2020;Arménie;26;0;0;0.00;0.00;100.00
15/03/2020;Albanie;42;1;0;2.38;0.00;97.62
15/03/2020;Antigua-et-Barbuda;1;0;0;0.00;0.00;100.00
15/03/2020;Afghanistan;16;0;0;0.00;0.00;100.00
15/03/2020;Andorre;1;0;1;0.00;100.00;0.00
15/03/2020;Émirats Arabes Unis;98;0;23;0.00;23.47;76.53
14/03/2020;Émirats Arabes Unis;85;0;17;0.00;20.00;80.00
14/03/2020;Andorre;1;0;1;0.00;100.00;0.00
14/03/2020;Afghanistan;11;0;0;0.00;0.00;100.00
14/03/2020;Antigua-et-Barbuda;1;0;0;0.00;0.00;100.00
14/03/2020;Albanie;38;1;0;2.63;0.00;97.37
14/03/2020;Arménie;18;0;0;0.00;0.00;100.00
14/03/2020;Autriche;655;1;6;0.15;0.92;98.93
14/03/2020;Argentine;34;2;1;5.88;2.94;91.18
14/03/2020;Australie;250;3;23;1.20;9.20;89.60
14/03/2020;Bosnie-Herzégovine;18;0;0;0.00;0.00;100.00
14/03/2020;Aruba;2;0;0;0.00;0.00;100.00
14/03/2020;Azerbaïdjan;15;1;3;6.67;20.00;73.33
14/03/2020;Bangladesh;3;0;0;0.00;0.00;100.00
14/03/2020;Belgique;689;4;1;0.58;0.15;99.27
14/03/2020;Burkina Faso;2;0;0;0.00;0.00;100.00
14/03/2020;Bulgarie;41;2;0;4.88;0.00;95.12
14/03/2020;Bahreïn;210;0;44;0.00;20.95;79.05
14/03/2020;Saint Barthélemy;1;0;0;0.00;0.00;100.00
14/03/2020;Brunéi Darussalam;40;0;0;0.00;0.00;100.00
14/03/2020;Bolivie;10;0;0;0.00;0.00;100.00
14/03/2020;Brésil;151;0;0;0.00;0.00;100.00
14/03/2020;Bhoutan;1;0;0;0.00;0.00;100.00
14/03/2020;Bélarus;27;0;3;0.00;11.11;88.89
14/03/2020;Canada;196;1;8;0.51;4.08;95.41
14/03/2020;Rép. Dém. du Congo;2;0;0;0.00;0.00;100.00
14/03/2020;Suisse;1359;13;4;0.96;0.29;98.75
14/03/2020;Côte d'Ivoire;1;0;0;0.00;0.00;100.00
14/03/2020;Chili;61;0;0;0.00;0.00;100.00
14/03/2020;Cameroun;2;0;0;0.00;0.00;100.00
14/03/2020;Colombie;22;0;0;0.00;0.00;100.00
14/03/2020;Chine;80827;3189;65572;3.95;81.13;14.93
14/03/2020;Costa Rica;26;0;0;0.00;0.00;100.00
14/03/2020;Cuba;4;0;0;0.00;0.00;100.00
14/03/2020;Chypre;26;0;0;0.00;0.00;100.00
14/03/2020;Curaçao;1;0;0;0.00;0.00;100.00
14/03/2020;République Tchèque;189;0;0;0.00;0.00;100.00
14/03/2020;Allemagne;4585;9;46;0.20;1.00;98.80
14/03/2020;Danemark;827;1;1;0.12;0.12;99.76
14/03/2020;République Dominicaine;11;0;0;0.00;0.00;100.00
14/03/2020;Algérie;37;3;12;8.11;32.43;59.46
14/03/2020;Estonie;115;0;0;0.00;0.00;100.00
14/03/2020;Équateur;28;2;0;7.14;0.00;92.86
14/03/2020;Égypte;109;2;27;1.83;24.77;73.39
14/03/2020;Espagne;6391;195;517;3.05;8.09;88.86
14/03/2020;Finlande;225;0;1;0.00;0.44;99.56
14/03/2020;Éthiopie;1;0;0;0.00;0.00;100.00
14/03/2020;Îles Féroé;9;0;0;0.00;0.00;100.00
14/03/2020;Gabon;1;0;0;0.00;0.00;100.00
14/03/2020;France;4477;91;12;2.03;0.27;97.70
14/03/2020;Royaume-Uni;1142;21;18;1.84;1.58;96.58
14/03/2020;Géorgie;30;0;0;0.00;0.00;100.00
14/03/2020;Guyane Française;5;0;0;0.00;0.00;100.00
14/03/2020;Guernsey;1;0;0;0.00;0.00;100.00
14/03/2020;Ghana;3;0;0;0.00;0.00;100.00
14/03/2020;Gibraltar;1;0;1;0.00;100.00;0.00
14/03/2020;Guinée;1;0;0;0.00;0.00;100.00
14/03/2020;Grèce;228;3;8;1.32;3.51;95.18
14/03/2020;Guadeloupe;1;0;0;0.00;0.00;100.00
14/03/2020;Guatemala;1;0;0;0.00;0.00;100.00
14/03/2020;Guyana;1;1;0;100.00;0.00;0.00
14/03/2020;Hong-Kong;140;4;78;2.86;55.71;41.43
14/03/2020;Croatie;38;0;1;0.00;2.63;97.37
14/03/2020;Honduras;2;0;0;0.00;0.00;100.00
14/03/2020;Hongrie;30;0;1;0.00;3.33;96.67
14/03/2020;Indonésie;96;5;8;5.21;8.33;86.46
14/03/2020;Irlande;129;2;0;1.55;0.00;98.45
14/03/2020;Inde;102;2;4;1.96;3.92;94.12
14/03/2020;Israël;193;0;4;0.00;2.07;97.93
14/03/2020;Iran;12729;611;2959;4.80;23.25;71.95
14/03/2020;Iraq;110;10;26;9.09;23.64;67.27
14/03/2020;Islande;156;0;1;0.00;0.64;99.36
14/03/2020;Italie;21157;1441;1966;6.81;9.29;83.90
14/03/2020;Jersey;2;0;0;0.00;0.00;100.00
14/03/2020;Jamaïque;8;0;0;0.00;0.00;100.00
14/03/2020;Jordanie;1;0;1;0.00;100.00;0.00
14/03/2020;Japon;773;22;118;2.85;15.27;81.89
14/03/2020;Kenya;1;0;0;0.00;0.00;100.00
14/03/2020;Cambodge;7;0;1;0.00;14.29;85.71
14/03/2020;Corée du Sud;8086;72;510;0.89;6.31;92.80
14/03/2020;Îles Caïmanes;1;0;0;0.00;0.00;100.00
14/03/2020;Kazakhstan;6;0;0;0.00;0.00;100.00
14/03/2020;Koweït;104;0;5;0.00;4.81;95.19
14/03/2020;Liban;93;3;1;3.23;1.08;95.70
14/03/2020;Sainte-Lucie;1;0;0;0.00;0.00;100.00
14/03/2020;Sri Lanka;10;0;1;0.00;10.00;90.00
14/03/2020;Liechtenstein;4;0;0;0.00;0.00;100.00
14/03/2020;Lituanie;8;0;0;0.00;0.00;100.00
